,,Tax_%_GDP,GINI_Index,Social_benefits_expense_%_GDP,Interest_expense_%_GDP,OilRrents_%_GDP,Agriculture_%_GDP,ControlofCorruption,GovernmentEffectiveness,RegulatoryQuality,RuleofLaw,Political_StabilityNoViolence,VoiceandAccountability
,,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean
País,Ano,,,,,,,,,,,,
Belarus,2001,39.93964303602974,30.6,13.35998401116678,0.702558455232293,1.28283824812641,10.35042973936133,-0.3834206163883209,-0.6049954891204834,-1.7013483047485352,-1.1338077783584597,0.1386711746454239,-1.312422275543213
Belarus,2002,39.06280717068028,30.3,13.37066835683652,0.5304611037640358,1.13654404162879,10.12843222397784,-0.7032999396324158,-0.9226208925247192,-1.5275052785873413,-1.3359475135803225,0.3022705316543579,-1.451897144317627
Belarus,2003,42.9565191944852,28.8,12.93567357223206,0.4923825430074799,1.09921604131392,8.635627707521989,-0.5923604965209961,-0.9246382117271424,-1.3005694150924685,-1.1942193508148191,0.6932268738746643,-1.4585503339767456
Belarus,2004,42.8435084992053,26.5,12.441246131643302,0.4706697329580376,1.15082304568192,8.850251441236363,-0.8002411127090454,-1.069121479988098,-1.2186535596847534,-1.261962890625,0.1612502336502075,-1.597364068031311
Belarus,2005,44.1026811496738,27.6,12.666712983158606,0.3410917434112115,1.2350057144946,8.518590808565312,-0.7539873123168945,-1.0839602947235107,-1.4544862508773804,-1.2275896072387695,0.3573088943958282,-1.766817331314087
Belarus,2006,44.1876699819518,28.3,12.50806447969632,0.3580241716617006,1.21464095419951,8.578727591557648,-0.6202697157859802,-1.1171187162399292,-1.6226192712783811,-1.334361910820007,0.1468076705932617,-1.7538094520568848
Belarus,2007,45.279106206451,29.6,12.495026027486164,0.3849841529148957,1.07946259410711,8.303169958822748,-0.6594017148017883,-1.1129127740859983,-1.4257993698120115,-1.2092275619506836,0.340541124343872,-1.7044541835784912
Belarus,2008,47.2358051607755,27.8,11.527341429424402,0.5530621432956252,1.12721044328532,8.666253694406691,-0.6288755536079407,-1.11419939994812,-1.237736463546753,-1.0626983642578125,0.5184894800186157,-1.5933178663253784
Belarus,2009,40.1883394690597,27.7,12.570269256456973,0.7525654280029811,0.673974664864663,8.131391577105706,-0.628214955329895,-1.1295206546783447,-1.121108889579773,-1.0300471782684326,0.4887800812721252,-1.5475887060165403
Belarus,2010,37.6171079968533,28.6,13.11112666092922,0.651346920272337,0.895421856098221,8.891519589266585,-0.6942842602729797,-1.11413311958313,-1.1311181783676147,-1.0696492195129397,-0.0949900969862937,-1.5550382137298584
Belarus,2011,33.27894676886527,27.2,10.989438396068282,1.073150091946167,1.25248495143498,8.001757555045648,-0.6794291734695435,-1.077784776687622,-1.1774441003799438,-1.1072516441345217,-0.0877690091729164,-1.6602083444595337
Belarus,2012,35.3255296998795,26.5,12.2606012563167,1.375743289056011,1.12697704345134,8.131052248771814,-0.5175281167030334,-0.9016974568367004,-1.0696324110031128,-0.936955988407135,0.0686152204871177,-1.5671813488006592
Belarus,2013,35.9660706870626,26.6,13.621584386790566,0.986292444256909,0.875074994304043,6.809122267639895,-0.4710824191570282,-0.8971638679504395,-1.0682520866394043,-0.90096777677536,0.00595916621387,-1.5444287061691284
Belarus,2014,34.7391991017045,27.2,13.492562404697896,1.035341583511491,0.743865518390672,7.302994926610777,-0.3048674464225769,-0.4866248667240143,-1.008513569831848,-0.8404085636138916,0.1797821521759033,-1.4428715705871582
Belarus,2015,35.5822446366976,25.6,14.201825220518206,1.6776589566589,0.421769562603609,6.283296561298483,-0.3350109159946441,-0.4590868651866913,-0.9935865998268129,-0.8130022883415222,0.1100165173411369,-1.4650784730911257
Belarus,2016,35.7486141242983,25.3,14.473169571675342,1.9730249461289704,0.385046134517662,6.895280624335169,-0.2569612562656402,-0.4780730009078979,-0.9412614107131958,-0.7162233591079712,0.1422814726829528,-1.3394449949264526
Belarus,2017,34.571990665562204,25.4,13.596392332919162,1.974756108378204,0.513979546216422,7.565802538482924,-0.2574070990085602,-0.3413015305995941,-0.7347550988197327,-0.8187015056610107,-0.0534833818674087,-1.3560289144515991
Belarus,2018,35.6201725783337,25.2,12.939415162071176,1.92699389027278,0.560376167831719,6.590107725901878,-0.1850612908601761,-0.295147031545639,-0.6494673490524292,-0.8302919864654541,0.3480571508407593,-1.3666883707046509
Belarus,2019,34.6106049913272,25.3,13.472555852814551,1.740183273822649,0.725318665831382,6.794668827992735,-0.0375446528196334,-0.1843532472848892,-0.5432241559028625,-0.7943493127822876,0.3323891162872314,-1.4079828262329102
Belarus,2020,33.2213751226004,25.3,13.501305500170105,1.690093058310549,0.725318665831382,6.829313089261663,-0.168237566947937,-0.7293182015419006,-0.6495490074157715,-0.9959166646003724,-0.730354905128479,-1.4588240385055542
Belgium,2001,45.69171695008236,28.1,20.850549492121747,6.727902093933836,0.0,1.1093502976716278,1.4967788457870483,1.7346757650375366,1.2040841579437256,1.3401148319244385,1.1303766965866089,1.366504430770874
Belgium,2002,45.969918208266975,28.1,21.51162833250993,6.129073575963847,0.0,1.0331341427577592,1.499903678894043,1.978010177612305,1.298515796661377,1.3741620779037476,1.26433265209198,1.3774524927139282
Belgium,2003,45.3476694606349,28.1,22.020583141596177,5.596921774815876,0.0,1.0294445025288033,1.4198157787322998,1.9337741136550903,1.3142517805099487,1.3651361465454102,0.8596702814102173,1.478290319442749
Belgium,2004,45.45670776901822,30.5,21.93891921029578,5.036082474226806,0.0,1.0229105413151485,1.3799042701721191,1.8758641481399536,1.3562716245651243,1.3281625509262085,0.7101417779922485,1.4402661323547363
Belgium,2005,45.25250212071461,29.3,21.72008502211025,4.627383183297478,0.0,0.8406399739902515,1.385844111442566,1.7115614414215088,1.2729921340942385,1.2682983875274658,0.795810878276825,1.4207621812820437
Belgium,2006,45.16473884441383,28.1,21.41254371046071,4.403677060811747,0.0,0.9072693805810522,1.3096143007278442,1.7471009492874146,1.3303163051605225,1.2360904216766355,0.8576542139053345,1.3423943519592283
Belgium,2007,44.84344579316039,29.2,21.349226905380664,4.223049365721924,0.0,0.8875239400393867,1.355734944343567,1.608859658241272,1.4199057817459106,1.3306721448898315,0.7574291825294495,1.3607710599899292
Belgium,2008,45.59051805016176,28.4,22.462230839649504,4.167600115994113,0.0,0.7123380671859662,1.3748902082443235,1.3897556066513062,1.4055497646331787,1.3454948663711548,0.6212432980537415,1.3249884843826294
Belgium,2009,45.01008736611507,28.6,24.45217953491329,4.069263694429289,0.0,0.6452743187921245,1.4602059125900269,1.5713415145874023,1.312602162361145,1.3840726613998413,0.8199089765548706,1.3466930389404297
Belgium,2010,45.31676488406678,28.4,24.015558737676933,3.795147876851904,0.0,0.7651041567703484,1.4809306859970093,1.6592772006988523,1.2850197553634644,1.424743890762329,0.8106461763381958,1.3606871366500854
Belgium,2011,46.19316005617494,28.1,24.297573197718915,3.838278789684232,0.0,0.648034219951815,1.5268900394439695,1.7291580438613892,1.241628646850586,1.4434494972229004,0.95453542470932,1.3251632452011108
Belgium,2012,47.21040978830841,27.5,24.78687123713343,3.876040655143397,0.0,0.7812267349466446,1.5666863918304443,1.67949640750885,1.2285796403884888,1.455391764640808,0.9235997200012208,1.3494218587875366
Belgium,2013,48.017079006312336,27.7,25.202504581551583,3.636148442272447,0.0,0.6811749134595806,1.6116098165512085,1.7099928855895996,1.2914535999298096,1.4643921852111816,0.9400827288627625,1.3730456829071045
Belgium,2014,47.60434139611519,28.1,25.01992536054232,3.547905231709863,0.0,0.637835968092569,1.5174572467803955,1.5237045288085938,1.1577653884887695,1.5519505739212036,0.7012694478034973,1.3663392066955566
Belgium,2015,46.66663466938,27.7,24.687258520477435,3.20994379676603,0.0,0.6864147804639005,1.5143630504608154,1.560348391532898,1.2877589464187622,1.48884117603302,0.5870946049690247,1.3874400854110718
Belgium,2016,45.845518909052856,27.6,24.67014659892812,2.999709359777716,0.0,0.6284334758709493,1.5745842456817627,1.433040976524353,1.3406835794448853,1.4299428462982178,0.4413672983646393,1.377025842666626
Belgium,2017,46.40222446916079,27.4,24.570497696888022,2.6467812605325283,0.0,0.6650936602418469,1.4477921724319458,1.2788457870483398,1.2468801736831665,1.3584593534469604,0.4281858205795288,1.3384820222854614
Belgium,2018,46.42898103699192,27.2,24.579403523253003,2.3849729565349573,0.0,0.6030701516033541,1.4661633968353271,1.261865258216858,1.2681561708450315,1.3767369985580444,0.4023501276969909,1.3189969062805176
Belgium,2019,45.247164333264095,27.2,24.573805010255267,2.2287301377368856,0.0,0.665864007644292,1.4853466749191284,1.1481317281723022,1.2911090850830078,1.3740899562835691,0.4737775325775146,1.3102433681488037
Belgium,2020,45.98326155810245,27.2,28.499857040585,2.2402072800696806,0.0,0.6381364210299614,1.478052020072937,1.1242986917495728,1.3507179021835327,1.3689196109771729,0.5905625820159912,1.2831822633743286
Bolivia,2001,4.914080582387829,57.4,0.0852569649711745,0.2440029797746768,2.27860779939748,13.255652823973351,-0.4602049589157104,-0.3550616800785064,0.0353979989886283,-0.3875248432159424,-0.2355547845363617,0.1899729073047638
Bolivia,2002,18.77437050491699,59.3,5.219563448588822,2.5544062403221046,2.34240240596352,12.955118693164495,-0.8996164202690125,-0.3015049695968628,-0.0592882856726646,-0.4003449976444244,-0.2899094223976135,0.1403698921203613
Bolivia,2003,18.827687216621904,59.3,5.164334417178156,2.729142981950076,2.46990494243858,13.427236869518056,-0.8151416778564453,-0.3208049237728119,-0.0844885483384132,-0.452089250087738,-0.8341615796089172,-0.0564173385500907
Bolivia,2004,20.83155205860364,55.0,4.918844161712175,2.7356115612045,4.94938148623872,13.322383801606158,-0.7758362293243408,-0.5872478485107422,-0.2028166949748993,-0.6847711205482483,-0.680682897567749,-0.170450285077095
Bolivia,2005,23.584593721897924,58.5,4.604718371729358,2.824600182711648,7.2477852404794,11.792721204663229,-0.7362383604049683,-0.6887373924255371,-0.692567765712738,-0.756328821182251,-0.973391592502594,-0.1567104160785675
Bolivia,2006,25.9507570612022,56.7,4.082229958233128,3.292423391990498,6.88456409393478,10.93754787240391,-0.4345671534538269,-0.7167103290557861,-0.8880663514137268,-0.850106418132782,-0.802807092666626,0.0764636099338531
Bolivia,2007,26.36765002796684,54.5,3.892905718868888,2.29454226975678,6.23954066838826,10.011156092861702,-0.4037066102027893,-0.5706811547279358,-0.981908082962036,-0.8301125168800354,-0.8503004908561707,0.0422239750623703
Bosnia and Herzegovina,2003,12.6888514218097,34.0,7.17518634360036,0.0165039573444441,0.0,8.105018309444068,-0.2999176681041717,-0.7451925277709961,-0.4817312359809875,-0.6275072693824768,-0.4047074913978576,0.209610566496849
Bosnia and Herzegovina,2004,12.4070615052138,34.0,7.5067706621157,0.0093325602230815,0.0,8.58349533357463,-0.3444513976573944,-0.6297022104263306,-0.2082520127296447,-0.5021657943725586,0.016085447743535,0.168824627995491
Bosnia and Herzegovina,2005,35.48732209282975,34.0,12.863352231918675,0.5603102798789459,0.0,8.297368153183164,-0.2380574941635131,-0.7555057406425476,-0.5762483477592468,-0.5184901356697083,-0.5014044642448425,0.213584765791893
Bosnia and Herzegovina,2006,38.522134275595306,34.0,12.490871770632284,0.5560096428193266,0.0,8.054289124775387,-0.3024294674396515,-0.6169131994247437,-0.4643262028694153,-0.4960478842258453,-0.4420033395290375,0.1872601509094238
Bosnia and Herzegovina,2007,38.57018109169418,33.1,13.84065762937313,0.5069336678633832,0.0,7.704953252374902,-0.3767459094524383,-0.8443847894668579,-0.277105450630188,-0.4704549610614776,-0.6306275129318237,0.1310104429721832
Bosnia and Herzegovina,2008,38.08436102929354,33.1,15.790461415109828,0.4953722222648508,0.0,7.207271870741046,-0.3626382052898407,-0.5971420407295227,-0.1511757671833038,-0.4115050435066223,-0.5403687953948975,0.0151520296931266
Bosnia and Herzegovina,2009,36.28035968959038,33.1,15.944371965322876,0.5025459531231223,0.0,7.076601572799546,-0.3800561130046844,-0.7154361605644226,-0.0913915112614631,-0.3580604791641235,-0.666618287563324,0.0031428071670234
Bosnia and Herzegovina,2010,37.29586596157472,33.1,14.87520903625791,0.4865870407548702,0.0,6.796762055824288,-0.3372249007225036,-0.7410779595375061,-0.0880334004759788,-0.3508464395999908,-0.6937301754951477,-0.0824644789099693
Bosnia and Herzegovina,2011,38.41566127970525,33.0,16.521651860435842,0.6189561209386005,0.0,6.757745403331769,-0.3209244012832641,-0.743245005607605,-0.0335498303174972,-0.3326592445373535,-0.8197948932647705,-0.159754991531372
Bosnia and Herzegovina,2012,38.500813002558886,33.0,16.777029577180713,0.7723745314305462,0.0,6.137671378497103,-0.304458737373352,-0.4573456645011902,-0.0513643659651279,-0.2067265957593917,-0.5381487011909485,-0.1003253832459449
Bosnia and Herzegovina,2013,37.52588784791443,33.0,16.543465371445585,0.7626742814393763,0.0,6.841391303678693,-0.2384665757417678,-0.4349537193775177,-0.0659817606210708,-0.1516332477331161,-0.4049441218376159,-0.1164629235863685
Bosnia and Herzegovina,2014,37.77203094830189,33.0,17.059597315061186,0.8852449819660884,0.0,5.951057785459381,-0.3079718649387359,-0.4515903294086456,-0.0898658111691474,-0.1857099384069442,-0.0191790424287319,-0.0709752738475799
Bosnia and Herzegovina,2015,37.6736337057921,33.0,16.543908683852933,0.933646084380001,0.0,6.238165231319835,-0.3938885331153869,-0.5455111265182495,-0.1956574916839599,-0.2814463973045349,-0.4024370014667511,-0.0981009826064109
Bosnia and Herzegovina,2016,37.5728433542117,33.0,15.903582593867494,0.8514634483881391,0.0,6.369382068181882,-0.4563362002372741,-0.3936032056808471,-0.1666478216648101,-0.2168469280004501,-0.397838830947876,-0.1312021762132644
Bosnia and Herzegovina,2017,37.87997874562577,33.0,15.165883205864198,0.7858717811266275,0.0,5.601858680205363,-0.5174394845962524,-0.4826643466949463,-0.1488003432750702,-0.2151614278554916,-0.3482373058795929,-0.2057980448007583
Bosnia and Herzegovina,2018,38.06419932477513,33.0,14.98969296737796,0.7488746720351487,0.0,5.885439240256566,-0.5669701099395752,-0.6150291562080383,-0.2157231271266937,-0.2342352569103241,-0.3955996930599212,-0.2659763395786285
Bosnia and Herzegovina,2019,37.85084743673606,33.0,14.79895334325081,0.7029267717567141,0.0,5.603092222175405,-0.6089351773262024,-0.6344742178916931,-0.1947561502456665,-0.2334547787904739,-0.4187543094158172,-0.2430984228849411
Bosnia and Herzegovina,2020,38.36546505689686,33.0,16.577339841808516,0.7868414810492952,0.0,6.098462285043327,-0.6038762331008911,-0.9751913547515868,-0.2324903309345245,-0.3060571849346161,-0.51457279920578,-0.3239839971065521
Brazil,2010,33.9034947667006,52.9,13.627590369535143,8.869536528734105,1.50085265012024,4.11575648758173,0.0463050194084644,-0.0354277454316616,0.1524443328380584,0.0440960340201854,0.0134759107604622,0.5713488459587097
Brazil,2011,34.642789315658305,52.9,13.53355297006508,8.893256488634918,1.99161326276229,4.342034127733823,0.16593998670578,-0.1165789812803268,0.1653361320495605,0.0376661345362663,-0.1325754225254058,0.5136761665344238
Brazil,2012,34.287261145515764,53.5,13.920589372798537,8.284252976867924,2.00920306226434,4.168328224044396,-0.0374033041298389,-0.1282682120800018,0.0939018875360488,-0.0694452598690986,0.0459616407752037,0.477906197309494
Brazil,2013,34.07607632877041,52.8,14.184525403911415,8.09558132206752,1.85493944914679,4.506886182227199,-0.0846047103404998,-0.0930665433406829,0.0734234750270843,-0.0802454873919487,-0.2585532963275909,0.4174262583255768
Brazil,2014,33.45226347148877,52.1,14.773673899987353,8.475976706143667,1.86746966097789,4.32561053879483,-0.3383985757827759,-0.1397428512573242,-0.0781972706317901,-0.0499485470354557,-0.070290133357048,0.4719278812408447
Brazil,2015,33.78369327921818,51.9,15.56103944862509,13.458565642680249,1.07608434602048,4.31914942942436,-0.3964700102806091,-0.1843512207269668,-0.1926552504301071,-0.1471590101718902,-0.3314580917358398,0.4588515162467956
Brazil,2016,33.917580360072755,53.3,16.819986506641268,11.112837486207072,0.820121600810678,4.891353586859708,-0.3813245892524719,-0.1739778220653534,-0.207315519452095,-0.1573322415351867,-0.3772054016590118,0.4518493711948395
Brazil,2017,34.14951287784416,53.3,18.173159398187465,9.613913617071423,1.23533807389309,4.600591695759716,-0.4959316551685333,-0.2328485548496246,-0.1500316858291626,-0.2469498515129089,-0.4738645851612091,0.4480155706405639
Brazil,2018,34.498210047170346,53.9,17.35001609353241,9.483210212750537,2.05380627090789,4.420399303783291,-0.3989659547805786,-0.4497754871845245,-0.3271396458148956,-0.252479612827301,-0.4404234588146209,0.3602511584758758
Brazil,2019,34.55650789850953,53.4,17.96521171095745,7.636710754013316,2.03819585673231,4.401763235457582,-0.3365894854068756,-0.186902716755867,-0.1784509271383285,-0.1806352287530899,-0.7137882113456726,0.2974657714366913
Brazil,2020,33.77699785942176,53.4,23.36427919868069,6.244761327187802,2.03819585673231,5.905569345385268,-0.3424238264560699,-0.4470313489437103,-0.1616534888744354,-0.1758137047290802,-0.4216978847980499,0.2610505223274231
